997.951233,0.001000,2.000000,999.954712,0.044224,0.022112
998.669006,0.001000,2.000000,999.926270,0.044224,0.022112
997.476440,0.001000,2.000000,999.872070,0.044224,0.022112
997.230225,0.001000,2.000000,999.813660,0.044224,0.022112
995.787537,0.001000,2.000000,999.724609,0.044224,0.022112
998.920044,0.001000,2.000000,999.706848,0.044224,0.022112
999.223938,0.001000,2.000000,999.696167,0.044224,0.022112
998.131470,0.001000,2.000000,999.661560,0.044224,0.022112
998.543030,0.001000,2.000000,999.636841,0.044224,0.022112
997.785706,0.001000,2.000000,999.595886,0.044224,0.022112
996.687256,0.001000,2.000000,999.531555,0.044224,0.022112
999.339966,0.001000,2.000000,999.527344,0.044224,0.022112
999.835632,0.001000,2.000000,999.534180,0.044224,0.022112
997.765747,0.001000,2.000000,999.495056,0.044224,0.022112
997.534546,0.001000,2.000000,999.451721,0.044224,0.022112
996.140991,0.001000,2.000000,999.378540,0.044224,0.022112
996.922607,0.001000,2.000000,999.324219,0.044224,0.022112
998.179810,0.001000,2.000000,999.298889,0.044224,0.022112
997.403931,0.001000,2.000000,999.256958,0.044224,0.022112
996.195068,0.001000,2.000000,999.189270,0.044224,0.022112
997.420349,0.001000,2.000000,999.150146,0.044224,0.022112
998.803345,0.001000,2.000000,999.142456,0.044224,0.022112
998.920654,0.001000,2.000000,999.137573,0.044224,0.022112
998.180298,0.001000,2.000000,999.116394,0.044224,0.022112
996.080322,0.001000,2.000000,999.049255,0.044224,0.022112
998.722351,0.001000,2.000000,999.042053,0.044224,0.022112
997.717712,0.001000,2.000000,999.012756,0.044224,0.022112
999.041077,0.001000,2.000000,999.013367,0.044224,0.022112
997.763184,0.001000,2.000000,998.985718,0.044224,0.022112
1000.257507,0.001000,2.000000,999.013855,0.044224,0.022112
998.598694,0.001000,2.000000,999.004700,0.044224,0.022112
995.850708,0.001000,2.000000,998.934937,0.044224,0.022112
996.749573,0.001000,2.000000,998.886597,0.044224,0.022112
997.465881,0.001000,2.000000,998.855164,0.044224,0.022112
999.279663,0.001000,2.000000,998.864563,0.044224,0.022112
996.924988,0.001000,2.000000,998.821655,0.044224,0.022112
997.042053,0.001000,2.000000,998.782288,0.044224,0.022112
996.811035,0.001000,2.000000,998.738708,0.044224,0.022112
996.926392,0.001000,2.000000,998.698608,0.044224,0.022112
999.505432,0.001000,2.000000,998.716431,0.044224,0.022112
998.375244,0.001000,2.000000,998.708862,0.044224,0.022112
995.705811,0.001000,2.000000,998.642456,0.044224,0.022112
995.770264,0.001000,2.000000,998.578918,0.044224,0.022112
998.386536,0.001000,2.000000,998.574646,0.044224,0.022112
998.307007,0.001000,2.000000,998.568726,0.044224,0.022112
1000.778137,0.001000,2.000000,998.617554,0.044224,0.022112
997.097168,0.001000,2.000000,998.583923,0.044224,0.022112
995.611023,0.001000,2.000000,998.518188,0.044224,0.022112
995.794250,0.001000,2.000000,998.457947,0.044224,0.022112
997.109070,0.001000,2.000000,998.428101,0.044224,0.022112
999.037781,0.001000,2.000000,998.441589,0.044224,0.022112
999.091187,0.001000,2.000000,998.455933,0.044224,0.022112
997.349670,0.001000,2.000000,998.431458,0.044224,0.022112
996.563049,0.001000,2.000000,998.390137,0.044224,0.022112
997.041260,0.001000,2.000000,998.360291,0.044224,0.022112
1000.188538,0.001000,2.000000,998.400696,0.044224,0.022112
998.484680,0.001000,2.000000,998.402527,0.044224,0.022112
996.377563,0.001000,2.000000,998.357727,0.044224,0.022112
997.045837,0.001000,2.000000,998.328735,0.044224,0.022112
994.879517,0.001000,2.000000,998.252441,0.044224,0.022112
997.468079,0.001000,2.000000,998.235107,0.044224,0.022112
998.786743,0.001000,2.000000,998.247314,0.044224,0.022112
998.423523,0.001000,2.000000,998.251221,0.044224,0.022112
997.175659,0.001000,2.000000,998.227417,0.044224,0.022112
997.299072,0.001000,2.000000,998.206909,0.044224,0.022112
995.712463,0.001000,2.000000,998.151733,0.044224,0.022112
997.403931,0.001000,2.000000,998.135193,0.044224,0.022112
999.208191,0.001000,2.000000,998.158936,0.044224,0.022112
997.960083,0.001000,2.000000,998.154541,0.044224,0.022112
995.429016,0.001000,2.000000,998.094299,0.044224,0.022112
996.383057,0.001000,2.000000,998.056458,0.044224,0.022112
997.416077,0.001000,2.000000,998.042297,0.044224,0.022112
998.054199,0.001000,2.000000,998.042542,0.044224,0.022112
998.747437,0.001000,2.000000,998.058105,0.044224,0.022112
997.142212,0.001000,2.000000,998.037842,0.044224,0.022112
998.437866,0.001000,2.000000,998.046692,0.044224,0.022112
996.498108,0.001000,2.000000,998.012451,0.044224,0.022112
996.964600,0.001000,2.000000,997.989258,0.044224,0.022112
999.522766,0.001000,2.000000,998.023193,0.044224,0.022112
999.567078,0.001000,2.000000,998.057312,0.044224,0.022112
995.660278,0.001000,2.000000,998.004333,0.044224,0.022112
996.145447,0.001000,2.000000,997.963257,0.044224,0.022112
995.997437,0.001000,2.000000,997.919800,0.044224,0.022112
998.886108,0.001000,2.000000,997.941162,0.044224,0.022112
999.403381,0.001000,2.000000,997.973511,0.044224,0.022112
995.605225,0.001000,2.000000,997.921143,0.044224,0.022112
995.049561,0.001000,2.000000,997.857666,0.044224,0.022112
995.052307,0.001000,2.000000,997.795654,0.044224,0.022112
997.531738,0.001000,2.000000,997.789795,0.044224,0.022112
999.025146,0.001000,2.000000,997.817139,0.044224,0.022112
999.880310,0.001000,2.000000,997.862732,0.044224,0.022112
999.468201,0.001000,2.000000,997.898254,0.044224,0.022112
997.589233,0.001000,2.000000,997.891418,0.044224,0.022112
1071.826416,0.001000,2.000000,999.526245,0.044224,0.022112
1090.164917,0.001000,2.000000,1001.530457,0.044224,0.022112
1081.471680,0.001000,2.000000,1003.298096,0.044224,0.022112
944.305298,0.001000,2.000000,1001.993652,0.044224,0.022112
940.244385,0.001000,2.000000,1000.628235,0.044224,0.022112
984.026245,0.001000,2.000000,1000.261108,0.044224,0.022112
856.907166,0.001000,2.000000,997.091248,0.044224,0.022112
801.593323,0.001000,2.000000,992.768372,0.044224,0.022112
794.783630,0.001000,2.000000,988.390503,0.044224,0.022112
742.346619,0.001000,2.000000,982.949951,0.044224,0.022112
690.727600,0.001000,2.000000,976.488342,0.044224,0.022112
638.130676,0.001000,2.000000,969.006592,0.044224,0.022112
599.552185,0.001000,2.000000,960.837219,0.044224,0.022112
524.733948,0.001000,2.000000,951.194092,0.044224,0.022112
413.960999,0.001000,2.000000,939.314758,0.044224,0.022112
360.795471,0.001000,2.000000,926.522522,0.044224,0.022112
375.226501,0.001000,2.000000,914.332214,0.044224,0.022112
280.531921,0.001000,2.000000,900.317566,0.044224,0.022112
247.597565,0.001000,2.000000,885.884583,0.044224,0.022112
184.729782,0.001000,2.000000,870.380615,0.044224,0.022112
203.005249,0.001000,2.000000,855.623596,0.044224,0.022112
173.966949,0.001000,2.000000,840.550781,0.044224,0.022112
170.781494,0.001000,2.000000,825.740784,0.044224,0.022112
84.366859,0.001000,2.000000,809.347473,0.044224,0.022112
102.469772,0.001000,2.000000,793.716980,0.044224,0.022112
57.965813,0.001000,2.000000,777.447998,0.044224,0.022112
15.537458,0.001000,2.000000,760.600586,0.044224,0.022112
62.203484,0.001000,2.000000,745.157593,0.044224,0.022112
48.429695,0.001000,2.000000,729.751526,0.044224,0.022112
49.743668,0.001000,2.000000,714.715149,0.044224,0.022112
45.119186,0.001000,2.000000,699.908997,0.044224,0.022112
29.405966,0.001000,2.000000,685.082825,0.044224,0.022112
5.954428,0.001000,2.000000,670.065918,0.044224,0.022112
49.193008,0.001000,2.000000,656.337158,0.044224,0.022112
-2.064001,0.001000,2.000000,641.778564,0.044224,0.022112
24.400587,0.001000,2.000000,628.127075,0.044224,0.022112
12.326838,0.001000,2.000000,614.510498,0.044224,0.022112
7.388651,0.001000,2.000000,601.085815,0.044224,0.022112
-0.414660,0.001000,2.000000,587.785400,0.044224,0.022112
-5.467585,0.001000,2.000000,574.667358,0.044224,0.022112
9.752363,0.001000,2.000000,562.175903,0.044224,0.022112
7.063847,0.001000,2.000000,549.901245,0.044224,0.022112
-8.270437,0.001000,2.000000,537.558899,0.044224,0.022112
-6.195635,0.001000,2.000000,525.535400,0.044224,0.022112
-4.321308,0.001000,2.000000,513.819214,0.044224,0.022112
-2.389771,0.001000,2.000000,502.404785,0.044224,0.022112
-0.497129,0.001000,2.000000,491.284607,0.044224,0.022112
-2.459715,0.001000,2.000000,480.366913,0.044224,0.022112
3.940264,0.001000,2.000000,469.832153,0.044224,0.022112
1.413694,0.001000,2.000000,459.474457,0.044224,0.022112
-2.017643,0.001000,2.000000,449.269928,0.044224,0.022112
-2.761414,0.001000,2.000000,439.274597,0.044224,0.022112
-0.387314,0.001000,2.000000,429.552765,0.044224,0.022112
-5.591669,0.001000,2.000000,419.930847,0.044224,0.022112
-6.659441,0.001000,2.000000,410.498077,0.044224,0.022112
-0.079512,0.001000,2.000000,401.419373,0.044224,0.022112
-6.830227,0.001000,2.000000,392.392151,0.044224,0.022112
-5.645666,0.001000,2.000000,383.590729,0.044224,0.022112
-6.347605,0.001000,2.000000,374.968384,0.044224,0.022112
-0.563597,0.001000,2.000000,366.664612,0.044224,0.022112
10.550352,0.001000,2.000000,358.790192,0.044224,0.022112
14.040285,0.001000,2.000000,351.167053,0.044224,0.022112
-12.799817,0.001000,2.000000,343.118988,0.044224,0.022112
-28.725597,0.001000,2.000000,334.896759,0.044224,0.022112
4.165121,0.001000,2.000000,327.583618,0.044224,0.022112
-3.954790,0.001000,2.000000,320.252625,0.044224,0.022112
-16.789410,0.001000,2.000000,312.799927,0.044224,0.022112
7.640505,0.001000,2.000000,306.052216,0.044224,0.022112
-5.643961,0.001000,2.000000,299.159973,0.044224,0.022112
-2.827871,0.001000,2.000000,292.482391,0.044224,0.022112
6.631674,0.001000,2.000000,286.161652,0.044224,0.022112
24.181349,0.001000,2.000000,280.368744,0.044224,0.022112
6.504562,0.001000,2.000000,274.313049,0.044224,0.022112
-34.408012,0.001000,2.000000,267.486603,0.044224,0.022112
204.465775,0.001000,2.000000,266.093079,0.044224,0.022112
138.159012,0.001000,2.000000,263.264191,0.044224,0.022112
135.799927,0.001000,2.000000,260.445709,0.044224,0.022112
248.784363,0.001000,2.000000,260.187866,0.044224,0.022112
345.087708,0.001000,2.000000,262.065186,0.044224,0.022112
299.974304,0.001000,2.000000,262.903442,0.044224,0.022112
365.412628,0.001000,2.000000,265.170135,0.044224,0.022112
484.677765,0.001000,2.000000,270.023895,0.044224,0.022112
462.162659,0.001000,2.000000,274.272461,0.044224,0.022112
560.104187,0.001000,2.000000,280.592773,0.044224,0.022112
585.454956,0.001000,2.000000,287.333893,0.044224,0.022112
700.666992,0.001000,2.000000,296.473541,0.044224,0.022112
660.695129,0.001000,2.000000,304.527222,0.044224,0.022112
745.311340,0.001000,2.000000,314.273865,0.044224,0.022112
914.342957,0.001000,2.000000,327.542633,0.044224,0.022112
806.720886,0.001000,2.000000,338.138245,0.044224,0.022112
830.555664,0.001000,2.000000,349.026611,0.044224,0.022112
932.635437,0.001000,2.000000,361.931396,0.044224,0.022112
919.247375,0.001000,2.000000,374.254791,0.044224,0.022112
963.238708,0.001000,2.000000,387.278442,0.044224,0.022112
942.184631,0.001000,2.000000,399.548553,0.044224,0.022112
1000.019348,0.001000,2.000000,412.826202,0.044224,0.022112
944.481506,0.001000,2.000000,424.582184,0.044224,0.022112
1074.858032,0.001000,2.000000,438.961121,0.044224,0.022112
916.017578,0.001000,2.000000,449.509827,0.044224,0.022112
988.898804,0.001000,2.000000,461.436829,0.044224,0.022112
975.061096,0.001000,2.000000,472.794098,0.044224,0.022112
1026.890747,0.001000,2.000000,485.046295,0.044224,0.022112
1020.585144,0.001000,2.000000,496.888153,0.044224,0.022112
1028.261353,0.001000,2.000000,508.637909,0.044224,0.022112
995.104919,0.001000,2.000000,519.394714,0.044224,0.022112
983.554016,0.001000,2.000000,529.658203,0.044224,0.022112
985.602112,0.001000,2.000000,539.740051,0.044224,0.022112
990.994995,0.001000,2.000000,549.718201,0.044224,0.022112
999.887024,0.001000,2.000000,559.672363,0.044224,0.022112
988.849121,0.001000,2.000000,569.162354,0.044224,0.022112
1001.788635,0.001000,2.000000,578.728577,0.044224,0.022112
1000.859802,0.001000,2.000000,588.062744,0.044224,0.022112
998.979675,0.001000,2.000000,597.148987,0.044224,0.022112
995.604248,0.001000,2.000000,605.959656,0.044224,0.022112
996.144104,0.001000,2.000000,614.587402,0.044224,0.022112
997.303467,0.001000,2.000000,623.050049,0.044224,0.022112
997.410461,0.001000,2.000000,631.327942,0.044224,0.022112
997.642090,0.001000,2.000000,639.427917,0.044224,0.022112
998.923096,0.001000,2.000000,647.377075,0.044224,0.022112
